"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"67531099999","2013-05-08T14:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","57","84","","","","9","40","FEW:01 59","","","18.64","","030","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05867531 42780 10301 10289 20139 48/// 81100 333 59018 81856=","","","","","","","","","",""
"67531099999","2013-05-09T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","55","65","","","","9","71","FEW:01 118","","","18.64","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07067531 32980 10000 10185 20130 48/// 81030 333 10295 20110 59007 81362=","","","","","","","","","",""
"67531099999","2013-05-13T11:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","53","81","","","","","37","","","","18.64","","090","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN04667531 42980 00908 10272 20114 48/// 333 5////=","","","","","","","","","",""
"67531099999","2013-05-14T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","51","63","","","","9","67","","","","18.64","","100","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05867531 32980 01008 10170 20108 48/// 333 10300 20110 58001=","","","","","","","","","",""
"67531099999","2013-05-14T11:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","53","79","","","","9","41","","","","18.64","","100","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN04667531 42980 01007 10259 20117 48/// 333 58004=","","","","","","","","","",""
"67531099999","2013-05-16T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","53","60","","","","9","80","FEW:01 118","","","18.64","","130","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08067531 32980 11301 10153 20118 48/// 81030 333 10285 20085 59012 81362 555 00089=","","","","","","","","","",""
"67531099999","2013-05-17T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","56","63","","","","9","78","FEW:01 118","","","18.64","","100","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07067531 32980 11003 10171 20132 48/// 81030 333 10300 20110 58011 81362=","","","","","","","","","",""
"67531099999","2013-05-20T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","56","64","","","","9","77","BKN:05 394","","","18.64","","110","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07067531 32980 51105 10176 20134 48/// 80008 333 10296 20126 59011 85282=","","","","","","","","","",""
"67531099999","2013-05-21T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","55","61","","","","","81","FEW:01 118","","","18.64","","090","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07067531 32980 10907 10160 20127 48/// 81030 333 10290 20095 5//// 81362=","","","","","","","","","",""
"67531099999","2013-05-21T14:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","50","82","","","","9","34","FEW:02 69","","","18.64","","180","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05867531 42880 21806 10276 20102 48/// 82100 333 58003 82857=","","","","","","","","","",""
"67531099999","2013-05-22T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","53","59","","","","","79","","","","18.64","","120","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06867531 32980 01204 10152 20115 48/// 333 10286 20083 5//// 555 00082=","","","","","","","","","",""
"67531099999","2013-05-23T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","53","63","","","","","68","FEW:01 394","","","18.64","","120","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07067531 32980 11204 10175 20114 48/// 80001 333 10283 20116 5//// 81082=","","","","","","","","","",""
"67531099999","2013-05-24T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","52","64","","","","","64","","","","18.64","","120","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06867531 32980 01205 10180 20110 48/// 333 10291 20071 5//// 555 00///=","","","","","","","","","",""
"67531099999","2013-05-27T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","46","56","","||HZ","","","68","","","","9.32","","110","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07467531 31965 01102 10136 20078 48/// 70500 333 10270 20053 5//// 555 00///=","","","","","","","","","",""
"67531099999","2013-05-27T11:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","50","76","","||HZ","","","40","","","","12.43","","130","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05267531 41970 01307 10245 20100 48/// 70500 333 5////=","","","","","","","","","",""
"67531099999","2013-05-28T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","49","59","","||HZ","","9","69","","","","6.21","","080","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06467531 31960 00802 10151 20095 48/// 70500 333 10280 20065 59006=","","","","","","","","","",""
"67531099999","2013-05-29T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","49","56","","||HZ","","9","76","","","","6.21","","100","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06467531 31960 01002 10136 20094 48/// 70500 333 10294 20065 59003=","","","","","","","","","",""
"67531099999","2013-05-29T11:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","51","78s","","||HZ","","9","38","","","","6.21","","090","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05267531 41960 00904 10256 20103 48/// 70500 333 59002=","","","","","","","","","",""
"67531099999","2013-05-29T14:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","50","84","","||HZ","","9","30","","","","9.32","","240","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05267531 41965 02402 10290 20099 48/// 70500 333 58005=","","","","","","","","","",""
"67531099999","2013-05-30T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","52","59","","||HZ","","9","76","FEW:01 394","","","3.11","","090","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08667531 31950 10901 10151 20109 48/// 70500 80001 333 10301 20085 58007 81082 555 00071=","","","","","","","","","",""
"67531099999","2013-05-31T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","52","59","","||HZ","","9","76","FEW:01 394","","","6.21","","110","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07667531 31960 11104 10151 20109 48/// 70500 80001 333 10301 20071 58001 81082=","","","","","","","","","",""
"67531099999","2013-06-03T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","49","58","","||HZ","","9","73","","","","9.32","","090","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07467531 31965 00903 10144 20095 48/// 70500 333 10306 20073 58010 555 00059=","","","","","","","","","",""
"67531099999","2013-06-04T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","49","55","","||HZ","","9","78","","","","12.43","","120","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06467531 31970 01201 10130 20093 48/// 70500 333 10286 20050 59010=","","","","","","","","","",""
"67531099999","2013-06-05T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","47","54","","||HZ","","9","79","FEW:01 394","","","9.32","","130","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07667531 31965 11301 10120 20084 48/// 70500 80001 333 10290 20067 58003 81082=","","","","","","","","","",""
"67531099999","2013-06-06T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","49","59","","||HZ","","9","69","FEW:01 394","","","12.43","","120","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08667531 31970 11201 10152 20095 48/// 70500 80001 333 10290 20076 58024 81082 555 00050=","","","","","","","","","",""
"67531099999","2013-06-13T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","48","52","","||HZ","","","85","","","","9.32","","130","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07467531 31965 01303 10113 20088 48/// 70500 333 10250 20055 5//// 555 00///=","","","","","","","","","",""
"67531099999","2013-06-13T11:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","50","71","","||HZ","","","48","","","","9.32","","140","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05267531 41965 01407 10217 20102 48/// 70500 333 5////=","","","","","","","","","",""
"67531099999","2013-06-14T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","48","55","","||HZ","","9","75","","","","12.43","","090","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07467531 31970 00902 10130 20087 48/// 70500 333 10262 20054 58000 555 00044=","","","","","","","","","",""
"67531099999","2013-06-17T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","45","56","","||HZ","","9","67","","","","12.43","","130","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07467531 31970 01305 10131 20070 48/// 70500 333 10278 20075 58019 555 00062=","","","","","","","","","",""
"67531099999","2013-06-17T11:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","46","69","","||HZ","","","43","","","","12.43","","130","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05267531 41970 01308 10207 20076 48/// 70500 333 5////=","","","","","","","","","",""
"67531099999","2013-06-18T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","49","54","","||HZ","","9","83","","","","12.43","","130","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07467531 31970 01304 10124 20096 48/// 70500 333 10254 20070 59009 555 00066=","","","","","","","","","",""
"67531099999","2013-06-19T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","44","50","","||HZ","","","80","","","","9.32","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07467531 31965 00000 10100 20067 48/// 70500 333 10250 20040 5//// 555 00035=","","","","","","","","","",""
"67531099999","2013-06-20T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","46","53","","||HZ","","","79","","","","12.43","","130","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07467531 31970 01305 10114 20078 48/// 70500 333 10250 20065 5//// 555 00059=","","","","","","","","","",""
"67531099999","2013-06-21T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","46","54","","||HZ","","","75","","","","18.64","","110","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07467531 32980 01104 10124 20080 48/// 70500 333 10251 20075 5//// 555 00070=","","","","","","","","","",""
"67531099999","2013-06-24T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","49","58","","||HZ","","","72","SCT:03 394","","","12.43","","110","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08667531 31970 31105 10145 20095 48/// 70500 80001 333 10284 20085 5//// 83082 555 00087=","","","","","","","","","",""
"67531099999","2013-06-24T11:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","47","72","","||HZ","","","40","FEW:01 394","","","12.43","","100","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06467531 41970 11010 10225 20081 48/// 70500 80001 333 5//// 81082=","","","","","","","","","",""
"67531099999","2013-06-25T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","47","52","","||HZ","","9","84","FEW:02 394","","","12.43","","120","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08667531 31970 21204 10110 20083 48/// 70500 80001 333 10274 20067 59012 82082 555 00047=","","","","","","","","","",""
"67531099999","2013-06-27T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","48","55","","||HZ","","9","78","FEW:01 394","","","12.43","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08667531 31970 10000 10127 20090 48/// 70500 80001 333 10285 20061 58001 81082 555 00051=","","","","","","","","","",""
"67531099999","2013-06-28T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","48","55","","||HZ","","","78","","","","9.32","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07467531 31965 00000 10126 20089 48/// 70500 333 10286 20076 5//// 555 00052=","","","","","","","","","",""
"67531099999","2013-07-03T11:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","51","77","","||HZ","","","40","","","","12.43","","100","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05267531 41970 01004 10251 20104 48/// 70500 333 5////=","","","","","","","","","",""
"67531099999","2013-07-04T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","47","52","","||HZ","","9","85","","","","9.32","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07467531 31965 00000 10110 20085 48/// 70500 333 10290 20060 59011 555 00050=","","","","","","","","","",""
"67531099999","2013-07-04T11:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","50","77s","","||HZ","","9","39","","","","9.32","","110","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05267531 41965 01108 10252 20101 48/// 70500 333 59007=","","","","","","","","","",""
"67531099999","2013-07-05T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","49","59","","||HZ","","9","68","","","","9.32","","130","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07467531 31965 01305 10150 20092 48/// 70500 333 10311 20100 58014 555 00///=","","","","","","","","","",""
"67531099999","2013-07-08T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","43","52","","||HZ","","9","71","","","","9.32","","130","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07467531 31965 01303 10113 20062 48/// 70500 333 10276 20055 58022 555 00///=","","","","","","","","","",""
"67531099999","2013-07-08T11:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","45","72","","||HZ","","","39","","","","9.32","","110","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05267531 41965 01103 10220 20074 48/// 70500 333 5////=","","","","","","","","","",""
"67531099999","2013-07-09T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","44","56","","||HZ","","9","65","","","","9.32","","090","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07467531 31965 00904 10131 20066 48/// 70500 333 10273 20088 58000 555 00070=","","","","","","","","","",""
"67531099999","2013-07-09T11:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","44","73","","||HZ","","9","35","","","","3.11","","150","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05267531 41650 01508 10228 20066 48/// 70500 333 58000=","","","","","","","","","",""
"67531099999","2013-07-10T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","44","56","","||HZ","","9","64","","","","9.32","","110","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07467531 31965 01104 10131 20064 48/// 70500 333 10263 20094 59004 555 00///=","","","","","","","","","",""
"67531099999","2013-07-11T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","45","71","","||HZ","","","40","","","","9.32","","140","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05267531 41965 01407 10216 20075 48/// 70500 333 5////=","","","","","","","","","",""
"67531099999","2013-07-11T11:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","45","71","","||HZ","","","40","","","","9.32","","140","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05267531 41965 01407 10216 20075 48/// 70500 333 5////=","","","","","","","","","",""
"67531099999","2013-07-11T12:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","45","71","","||HZ","","","40","","","","9.32","","140","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05267531 41965 01407 10216 20075 48/// 70500 333 5////=","","","","","","","","","",""
"67531099999","2013-07-12T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","45","54","","||HZ","","9","74","","","","9.32","","120","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07467531 31965 01207 10121 20075 48/// 70500 333 10249 20081 58006 555 00062=","","","","","","","","","",""
"67531099999","2013-07-16T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","47","55","","||HZ","","9","73","","","","9.32","","130","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07467531 31965 01301 10130 20083 48/// 70500 333 10270 20068 58005 555 00055=","","","","","","","","","",""
"67531099999","2013-07-17T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","46","54","","||HZ","","9","75","","","","9.32","","120","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07467531 31965 01201 10120 20076 48/// 70500 333 10276 20060 58005 555 00037=","","","","","","","","","",""
